station_id,Ammonium,Coli-like-bacteria,Colony-count-at-22-C,Color-Pt/Co-scale,Electrical-conductivity,Escherichia-coli,Iron,Manganese,Odour-dilution-level,Taste-dilution-degree,Turbidity-NTU,pH ,compliance
1099,0.12,0.4775,26.0,12.0,623.0,0.0,196.0,4.0,2.0,2.0,1.0,7.9,1
1100,1.2,0.4775,300.0,13.0,806.0,0.0,40.0,5.0,2.0,2.0,1.0,7.9,1
1101,0.05,0.4775,7.0,3.3,155.0,0.0,56.0,5.0,2.0,2.0,1.0,8.1,0
1103,0.05,0.4775,3.0,2.0,578.0,0.0,40.0,9.0,1.0,1.0,1.0,7.9,0
1105,0.22,0.4775,4.0,2.0,428.0,0.0,23.0,550.0,4.0,1.0,1.3,8.1,1
1107,0.066,0.4775,14.0,7.0,652.0,0.0,386.0,36.0,2.0,2.0,2.8,8.0,1
1109,0.18,0.4775,0.0,15.0,259.0,0.0,340.0,29.25,2.0,2.0,1.4,8.1,1
1110,0.24,0.4775,3.0,4.0,795.0,0.0,86.0,18.0,2.0,1.0,1.4,8.1,0
1117,0.05,0.4775,0.0,4.0,810.0,0.0,28.0,5.0,4.0,4.0,1.0,7.1,0
1132,0.05,0.0,4.0,5.3,391.0,0.0,58.0,35.3,2.5,1.0,0.985,7.92,0
1135,0.08,0.0,67.0,15.0,559.0,0.0,477.0,30.0,1.0,1.0,2.65,7.41,1
1137,0.08,0.0,24.0,6.4,576.0,0.0,33.33333333333333,9.2,1.0,1.0,0.5,7.39,0
1138,0.08,0.0,32.666666666666664,6.9,502.0,0.0,20.0,14.0,1.0,1.0,1.0,7.62,0
1141,0.1,0.0,42.0,6.9,452.0,0.0,37.5,20.5,1.0,1.0,1.75,8.02,0
1154,0.05,0.0,10.0,3.0,324.0,0.0,114.26529824561403,42.12989209476894,1.0,1.0,0.5,7.94,0
1155,0.0766666666666666,0.0,12.0,3.0,673.0,0.0,23.0,42.12989209476894,1.5,1.5,0.5,8.04,0
1160,0.25,0.0,12.5,12.4,376.0,0.0,183.0,42.12989209476894,1.0,1.0,0.5,7.85,0
1165,0.034,0.0,83.0,4.0,525.0,0.0,15.5,42.12989209476894,2.0,2.0,1.0,7.4,0
1171,0.05,0.0,14.0,15.0,473.0,0.0,25.0,5.0,2.0,2.0,1.0,7.7,0
1183,0.09,0.0,200.0,3.1,739.0,0.0,95.0,222.0,4.0,4.0,1.0,7.9,1
1184,0.08,0.4775,4.0,2.0,323.0,0.0,64.0,15.0,2.0,2.0,1.0,7.9,0
1185,0.05,0.4775,11.0,2.0,575.0,0.0,46.0,8.98,2.0,2.0,1.0,8.0,0
1190,0.1342060296474355,0.4775,19.0,2.8,608.0,0.0,47.0,42.12989209476894,2.0,2.0,1.0,7.9,0
1192,0.1342060296474355,0.4775,38.0,4.0,600.0,0.0,160.0,42.12989209476894,4.0,4.0,1.1,7.6,0
1193,0.1342060296474355,0.4775,23.0,5.0,616.0,0.0,40.0,42.12989209476894,1.0,1.0,1.0,7.6,0
1194,0.1342060296474355,0.4775,41.0,5.0,664.0,0.0,20.0,42.12989209476894,2.0,2.0,1.0,7.7,0
1195,0.05,0.4775,4.0,4.0,595.0,0.0,20.9,24.9,2.0,2.0,1.0,7.7,0
1209,0.05,0.0,14.0,3.0,310.0,0.0,11.0,6.666666666666666,1.6666666666666663,1.6666666666666663,0.5,7.89,0
1213,0.05,0.0,300.0,15.0,590.0,0.0,100.0,2.0,4.0,4.0,1.0,7.9,0
1215,0.05,6.0,0.0,2.0,756.0,0.0,40.0,11.0,2.0,2.0,1.0,7.8,0
1216,0.12,0.0,11.0,2.0,573.0,0.0,20.0,10.0,2.0,2.0,1.0,8.2,0
1223,2.2166666666666663,0.0,0.0,0.0,567.0,0.0,20.0,6.0,1.0,1.0,1.0,7.4,0
1224,0.1342060296474355,0.0,6.0,0.0,591.0,0.0,75.1,23.33333333333333,1.0,1.0,1.0,7.4,0
1228,0.05,0.0,2.0,4.0,920.0,0.0,10.0,42.12989209476894,1.25,1.25,0.5,7.58,0
1235,0.05,0.0,3.0,3.0,546.0,0.0,33.0,42.12989209476894,2.0,2.0,0.5,7.95,0
1240,0.13,0.0,300.0,14.0,228.0,0.0,120.0,5.0,8.0,8.0,1.0,7.6,0
1249,0.05,0.0,300.0,4.0,962.0,0.0,42.0,796.7,2.0,2.0,1.0,7.7,1
1273,0.08,0.0,24.0,4.5,491.0,0.0,35.0,20.0,2.0,2.0,0.2,7.8,0
1277,0.05,0.0,12.666666666666666,2.0,594.0,0.0,20.0,5.0,2.0,2.0,1.0,7.9,0
1286,0.23,0.0,0.0,4.2,638.0,0.0,150.0,36.0,2.0,2.0,0.5,7.7,0
1291,0.08,0.0,0.0,8.0,548.0,0.0,19.0,20.866666666666667,1.0,1.0,0.5,8.01,0
1292,0.05,0.0,11.0,3.0,508.0,0.0,210.0,640.0,2.0,2.0,1.0,7.6,0
1293,0.06,0.0,0.0,2.0,454.0,0.0,34.0,7.5,4.0,4.0,1.0,7.9,0
1297,0.086,0.0,1.0,5.0,580.0,0.0,20.0,20.0,1.0,1.0,0.5,7.8,0
1303,0.05,0.4775,4.0,8.0,485.0,0.0,150.0,14.6,2.0,2.0,17.0,8.0,0
1307,0.14,0.0,60.0,0.0,720.0,0.0,197.0,36.0,1.0,1.0,3.4,8.0,0
1313,0.05,0.0,4.0,2.0,744.0,0.0,59.0,2.0,1.0,2.0,1.0,7.33,0
1315,0.095,0.0,92.0,10.0,855.0,0.0,20.0,27.33333333333333,1.0,1.0,1.0,7.1,0
1316,0.05,0.0,3.0,2.9,692.0,0.0,106.0,2.0,1.0,1.0,1.0,8.47,1
1318,0.10775,0.0,6.0,7.0,464.0,0.0,54.0,31.85,1.0,1.0,0.5,7.24,0
1319,0.11,0.0,115.0,5.0,451.0,0.0,100.0,10.0,2.0,2.0,1.0,8.2,0
1321,0.35,0.0,300.0,12.5,640.0,0.0,260.0,54.0,4.0,4.0,1.0,8.1,1
1322,0.1466666666666666,0.0,43.0,3.0,916.0,0.0,21.0,29.5,1.5,1.5,0.5,7.49,0
1323,0.05,0.0,3.0,3.0,1013.0,0.0,31.0,10.0,1.0,1.0,0.5,7.28,0
1327,0.1342060296474355,0.0,1.0,7.0,709.0,0.0,200.0,42.12989209476894,2.5,2.5,0.5,7.43,0
1349,0.08,0.0,3.0,14.0,757.0,0.0,151.0,2.6,2.0,2.0,9.5,7.6,0
1352,0.24,0.0,7.0,2.0,446.0,0.0,165.0,19.0,4.0,4.0,1.0,7.9,0
1353,0.09,0.0,53.0,5.0,950.0,0.0,180.0,20.0,4.0,4.0,1.74,7.8,0
1360,0.27,0.0,0.0,0.0,321.0,0.0,843.0,31.0,1.0,1.0,3.6,7.3,1
1364,0.05,0.0,0.0,0.0,610.0,0.0,52.5,21.142857142857142,1.0,1.0,1.0,7.3,0
1368,0.05,0.0,4.0,0.0,510.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
1369,0.07,0.0,75.0,0.0,488.0,0.0,284.0,39.0,1.0,1.6666666666666663,1.0,7.5,1
1375,0.29,0.0,20.0,6.0,627.0,0.0,20.0,5.0,2.0,2.0,1.0,7.9,0
1377,0.1,0.0,137.0,2.0,666.0,0.0,23.0,5.0,1.0,1.0,1.0,7.9,0
1378,0.24,0.0,300.0,0.0,462.0,0.0,43.0,16.0,1.0,1.0,1.0,7.5,0
1385,0.05,0.0,0.0,4.0,456.0,0.0,57.0,5.0,2.0,2.0,1.0,8.1,0
1395,0.1099999999999999,0.0,0.0,0.0,413.0,0.0,20.0,10.0,1.0,1.0,1.0,7.3,0
1402,0.16,0.0,30.0,2.0,524.0,0.0,20.0,6.0,1.0,1.0,1.0,8.1,1
1409,0.05,0.0,158.0,5.0,473.0,0.0,160.0,23.866666666666664,2.0,2.0,1.3,7.9,0
1411,0.06,0.0,5.0,4.0,712.0,0.0,18.0,2.75,2.5,2.5,0.5,7.4,0
1413,0.18,0.0,8.0,3.0,623.0,0.0,130.0,37.0,2.0,2.0,0.5,7.51,0
1417,0.1342060296474355,0.0,37.0,3.0,365.0,0.0,50.0,13.0,2.0,2.0,1.0,8.1,0
1418,0.1342060296474355,0.0,49.0,2.0,428.0,0.0,55.0,49.0,2.0,2.0,1.0,8.1,0
1420,0.1342060296474355,0.0,15.0,4.0,213.0,0.0,53.0,5.0,2.0,2.0,1.0,8.0,0
1441,0.1342060296474355,0.0,24.0,3.0,630.0,0.0,30.0,20.925,1.0,1.0,0.5,7.73,0
1450,0.08,0.0,0.0,6.0,692.0,0.0,180.0,2.0,2.0,1.5,1.0,7.9,1
1465,0.2,0.0,48.0,11.8,883.0,0.0,767.0,79.5,1.0,1.0,2.79,8.02,1
1474,0.05,0.0,300.0,2.0,363.5,0.0,20.0,2.0,2.0,1.0,1.0,7.9,1
1475,0.18,0.0,8.0,0.0,643.0,0.0,866.0,430.0,1.0,1.0,14.0,7.3,1
1477,0.07,0.0,2.0,57.5,457.0,0.0,112.0,683.5,1.0,1.25,0.5,7.7,0
1483,0.05,0.0,0.0,1.0,355.0,0.0,20.0,16.5,1.5,1.0,0.5,8.1,0
1485,0.098,0.0,7.0,0.0,510.0,0.0,20.0,10.0,1.0,1.0,1.0,7.2,0
1490,0.05,22.0,25.0,19.0,1693.0,0.0,36.5,22.5,2.0,2.0,1.0,7.1,1
1507,0.05,0.0,0.0,0.0,534.0,0.0,20.0,12.3,1.0,1.0,1.0,7.3,0
1524,0.0633333333333333,0.0,0.0,0.0,313.0,0.0,20.0,90.0,1.0,1.0,1.0,7.3,1
1526,0.06,0.0,6.0,1.0,566.0,0.0,228.0,9.5,1.3333333333333333,1.3333333333333333,0.7,7.88,1
1555,0.05,0.0,0.0,0.0,483.0,0.0,20.0,42.12989209476894,1.0,1.0,1.0,7.1,0
1585,0.05,0.0,0.0,0.0,603.0,0.0,20.0,11.0,1.0,1.0,1.0,7.2,0
1593,0.52,0.0,300.0,10.0,703.0,0.0,300.0,1270.0,2.0,1.5,1.0,7.3,1
1595,0.285,0.0,49.0,14.0,799.0,0.0,10.0,38.0,2.5,1.0,0.5,7.29,0
1602,0.0933333333333333,0.0,80.0,2.0,589.0,0.0,14.0,15.25,1.0,1.0,0.5,7.9,0
1612,0.12,0.0,42.0,0.0,322.0,0.0,20.0,262.0,4.0,1.6716507177033493,1.0,7.5,1
1659,0.2,0.0,28.0,11.0,677.0,0.0,250.0,10.0,2.5,1.6716507177033493,2.1,8.3,1
1664,0.05,0.0,0.0,10.35,470.0,0.0,523.0,14.0,1.0,1.6716507177033493,1.0,7.7,1
1669,0.05,0.0,0.0,0.0,497.0,0.0,20.0,10.0,1.0,1.6716507177033493,1.0,7.1,0
1672,0.05,0.0,0.0,0.0,587.0,0.0,26.5,30.5,1.0,1.0,1.0,7.6,0
1690,0.08,0.0,156.0,0.0,366.0,0.0,87.0,118.0,1.0,1.0,1.0,7.9,0
1693,0.05,0.0,49.0,25.0,439.0,0.0,76.0,34.0,4.0,4.0,1.0,8.0,0
1695,0.14,0.0,0.0,0.0,407.0,0.0,81.0,28.0,2.0,1.0,1.0,7.5,0
1713,0.5,0.0,0.0,2.5,535.0,0.0,116.0,13.0,1.75,1.75,0.75,8.06,0
1714,0.5,0.0,0.0,3.0,503.0,0.0,199.0,15.0,1.5,1.5,1.0,7.56,0
1724,0.97,0.0,300.0,16.0,481.0,0.0,200.0,15.333333333333332,1.0,1.6716507177033493,0.5,8.01,1
1727,0.29,0.0,12.333333333333332,5.7,519.0,0.0,22.0,42.12989209476894,2.0,2.0,29.0,7.43,0
1736,0.08,0.0,3.0,8.6,669.0,0.0,49.8,30.0,3.0,1.5,0.5,7.33,0
1767,0.08,0.0,20.5,8.5,788.0,0.0,75.0,4.25,1.0,1.0,0.5,7.5,0
1769,0.08,3.0,124.0,15.0,273.0,0.0,364.0,36.0,1.0,1.0,0.89,7.8,1
1770,0.17,0.0,8.666666666666666,12.4,180.4,0.0,544.0,30.0,1.0,1.0,1.2,7.78,1
1774,0.52,0.0,4.0,4.0,736.0,0.0,200.0,50.0,4.0,1.0,1.0,8.1,1
1775,0.05,0.0,48.5,0.0,395.0,0.0,20.0,18.0,1.0,1.0,1.0,7.7,0
1784,0.08,0.0,2.0,6.6,615.0,0.0,39.0,23.15,1.0,1.0,0.97,7.56,0
1792,0.08,0.0,0.0,8.8,791.0,0.0,24.5,40.0,1.0,1.0,0.95,7.12,0
1794,0.34,0.0,42.0,115.0,268.0,0.0,2337.0,1354.0,1.0,1.5,1.95,7.16,1
1808,0.08,0.0,63.33333333333333,3.0,586.0,0.0,20.0,16.0,1.0,1.0,0.68,7.31,0
1820,0.34,0.0,3.5,13.9,349.0,0.0,20.0,10.0,1.0,1.0,0.5,7.84,0
1821,0.05,0.0,36.0,0.0,682.0,0.0,33.0,30.75,1.0,1.0,1.0,7.3,0
1906,0.39,0.0,29.0,9.0,923.0,0.0,290.0,9.3,1.0,1.0,0.5,7.7,1
1912,0.28,0.0,138.0,5.0,970.0,0.0,120.0,12.0,4.0,4.0,1.0,7.6,0
1919,0.21,0.0,60.0,10.0,410.0,0.0,60.35,19.55,5.0,5.0,0.62,7.77,0
1933,0.033,0.0,16.0,4.0,572.0,0.0,59.0,24.0,1.0,1.0,0.75,7.7,0
1938,0.0775,0.0,0.0,0.0,268.0,0.0,136.0,8.0,1.0,1.0,1.0,7.5,0
1939,0.1133333333333333,0.0,0.0,0.0,347.0,0.0,608.0,29.75,1.0,1.0,6.4,7.5,1
2078,0.12,0.0,7.0,3.0,456.0,0.0,92.0,17.0,8.0,8.0,1.0,8.0,1
2108,0.05,0.0,6.0,0.0,441.0,0.0,20.0,10.0,1.0,1.0,1.0,7.6,0
2200,0.05,0.0,0.0,0.0,736.0,0.0,20.0,10.0,1.0,1.0,1.0,7.4,0
2208,0.05,0.0,194.0,2.0,538.0,0.0,71.0,57.4,2.0,2.0,2.4,7.9,1
2209,0.0766666666666666,0.0,300.0,4.0,821.0,0.0,100.0,20.0,1.3333333333333333,1.3333333333333333,0.5,6.99,0
2301,0.05,0.0,32.0,4.0,650.0,0.0,99.0,5.0,2.0,2.0,1.0,8.0,0
2302,0.13,0.0,34.0,6.0,423.0,0.0,150.0,19.4,1.0,1.0,1.0,8.0,1
2311,0.095,0.0,3.0,3.0,725.0,0.0,20.0,5.0,2.0,2.0,1.0,7.4,0
