,station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
171,633,10.0,11.0,0.05,0.061,0.1785,0.757,21.5,183.0,0.0,0.0,0.0,0.0,4.0,25.0,5.0,5.0,9.3,20.7,980.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.53,41.0,186.0,10.0,30.0,1.0,0.01,0.004,0.01,1.0,1.0,1.2,2.32,0.0,3.0,31.7,194.0,9.4,2.4,0.0,3.0,1.0,1.0,1.38,1.6,8.21,8.22,0,0,0
172,1402,5.0,5.0,0.07,0.16,0.717,0.2525,60.0,31.0,0.0,15.0,0.0,0.0,9.0,30.0,5.0,5.0,4.0,2.0,516.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,90.0,20.0,5.0,6.0,0.45,1.0,0.01,0.01,2.0,1.0,1.3,1.5,0.0,0.0,80.6,36.2,3.0,10.0,0.0,0.0,2.0,1.0,1.0,1.0,7.8,8.1,0,1,0
173,1195,10.0,5.0,0.05,0.05,0.1785,0.198,21.5,11.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,5.0,4.0,4.0,617.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.53,58.0,20.9,10.0,24.9,1.0,0.65,0.004,0.01,2.0,2.0,1.2,2.5,0.0,0.0,31.7,20.9,9.4,3.0,0.0,0.0,2.0,2.0,1.0,1.0,7.6,7.7,0,0,0
174,193,10.0,5.0,0.1,0.08,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,30.0,16.0,5.0,5.0,5.3,11.5,618.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.1,1.24,7.55,7.55,0,0,0
175,1327,5.0,5.0,0.33,0.05,0.301,0.2525,20.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,3.0,7.0,599.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.69,100.0,200.0,2.0,11.0,0.52,1.0,0.01,0.01,4.0,1.0,1.4,1.5,0.0,1.0,48.1,36.2,33.0,10.0,0.0,1.0,4.0,1.0,1.0,0.5,7.3,7.43,0,0,0
176,271,9.2,50.0,0.08,0.05,0.1785,0.22,209.0,236.8,0.0,0.0,0.0,0.0,65.0,73.0,5.0,5.0,12.0,23.9,998.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.8,98.0,97.0,30.0,19.0,1.0,0.039,0.006,0.008,4.0,4.0,1.09,0.8,0.0,1.0,175.4,200.0,2.8,0.32,0.0,1.0,4.0,4.0,0.87,1.84,8.05,8.0,0,0,0
177,828,10.0,5.0,0.05,0.22,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,12.0,19.0,5.0,5.0,2.0,3.0,590.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,52.0,50.0,80.0,106.0,1.0,1.0,0.004,0.01,2.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,1.0,1.0,1.0,7.7,7.9,1,1,0
178,987,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,110.0,6.0,5.0,5.0,3.0,3.0,522.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,110.0,59.0,10.0,11.0,1.0,1.0,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,2.0,1.0,1.0,7.1,7.5,0,0,0
179,396,10.0,5.0,0.2,0.1,0.1785,0.255,246.0,41.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,2.5,2.1,1468.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.79,50.0,50.0,10.0,10.0,1.0,1.0,0.003,0.01,1.0,1.0,1.9,1.4,0.0,0.0,31.7,36.2,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,7.4,7.4,0,0,0
180,1769,10.0,5.0,0.11,0.08,0.1785,0.014,21.5,7.3,0.0,0.0,0.0,3.0,5.0,124.0,5.0,5.0,22.3,15.0,178.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,41.0,364.0,10.0,36.0,1.0,1.0,0.004,0.012,1.0,1.0,1.2,2.59,0.0,0.0,31.7,8.8,9.4,26.7,0.0,0.0,1.0,1.0,0.92,0.89,7.55,7.8,0,1,1
181,196,10.0,5.0,0.14,0.08,0.1785,0.7,21.5,14.4,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.2,5.4,599.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.52,41.0,44.8,10.0,30.0,1.0,1.0,0.004,0.004,1.0,2.0,1.2,0.78,0.0,0.0,31.7,66.0,9.4,18.2,0.0,0.0,1.0,2.0,0.5,0.54,7.84,7.86,0,0,0
182,567,10.0,5.0,0.03,0.03,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,2.5,2.1,394.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,10.0,10.0,1.1,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,0.3,0.5,7.7,7.7,0,0,0
183,1165,10.0,5.0,0.31,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,36.0,83.0,5.0,5.0,4.0,4.0,497.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,12.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.1,7.4,0,0,0
184,608,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,414.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,21.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.3,0,0,0
185,395,10.0,5.0,0.05,0.05,0.1,0.2525,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,492.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.69,20.0,20.0,10.0,11.0,3.9,1.0,0.002,0.01,1.0,1.0,1.1,1.5,0.0,0.0,1.9,36.2,7.3,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
186,506,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,460.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,25.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.4,7.3,0,0,1
187,475,10.0,5.0,0.05,0.05,0.1,0.2525,11.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,5.9,8.0,2.5,2.1,544.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.69,21.0,20.0,39.0,20.0,1.0,1.0,0.002,0.01,1.0,1.0,1.4,1.5,0.0,0.0,4.1,36.2,28.0,10.0,0.0,0.0,1.0,1.0,0.2,0.2,7.6,7.7,0,0,0
188,593,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,54.0,0.0,5.0,5.0,0.0,0.0,381.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,85.0,243.0,26.0,27.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,2.4,7.5,7.4,0,1,0
189,1474,10.0,5.0,0.05,0.05,0.1785,0.13,21.5,31.0,0.0,2.0,0.0,0.0,5.0,300.0,5.0,5.0,3.0,2.0,766.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,20.0,10.0,2.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,2.0,0.0,0.0,31.7,36.2,9.4,32.0,0.0,0.0,1.0,1.0,3.1,1.0,7.5,7.9,0,1,0
190,779,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,336.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,18.0,1.0,1.0,0.004,0.01,1.0,1.0,1.0,1.3,0.0,0.0,83.0,107.0,1.2,1.3,0.0,0.0,1.0,1.0,1.0,1.0,7.7,7.7,0,0,0
191,482,10.0,10.0,0.05,0.05,0.3,0.3,1.9,2.1,0.0,0.0,2.0,0.0,0.0,0.0,6.1,3.5,0.0,0.0,473.0,476.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,20.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.5,1.4,0.0,0.0,15.0,15.0,5.0,5.7,0.0,0.0,1.0,1.0,1.0,1.0,7.9,7.9,1,0,0
192,2208,5.0,5.0,0.05,0.05,0.113,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,194.0,5.0,5.0,3.0,2.0,479.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,120.0,71.0,59.2,57.4,1.0,1.0,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,2.0,1.8,2.4,7.6,7.9,1,1,1
193,704,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,11.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,6.0,5.0,691.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.15,41.0,26.0,10.0,3.0,1.0,9.9,0.004,0.01,1.0,2.0,1.2,2.2,0.0,0.0,31.7,6.5,9.4,28.0,0.0,0.0,1.0,2.0,1.0,1.0,7.1,7.3,0,0,0
194,693,10.0,5.0,0.15,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,13.2,12.9,893.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.65,1.43,7.91,7.66,0,0,0
195,840,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,2.0,2.0,708.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.72,51.0,20.0,5.0,5.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.9,0,0,1
196,702,4.0,5.0,0.08,0.08,0.129,0.2525,205.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,7.4,5.9,589.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.69,102.4,42.0,30.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.06,1.5,0.0,0.0,101.9,36.2,2.8,10.0,0.0,0.0,1.0,1.0,0.51,0.5,7.74,7.8,0,0,0
197,303,10.0,1.0,0.06,0.08,0.1785,0.334,21.5,71.5,0.0,0.0,0.0,0.0,19.0,32.0,2.0,2.0,2.5,2.1,746.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.09,41.0,160.0,10.0,28.0,1.0,1.2,0.004,0.006,1.0,1.0,1.2,0.56,0.0,0.0,31.7,54.0,9.4,12.0,0.0,0.0,1.0,1.0,0.18,0.89,7.8,8.0,0,0,0
198,529,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,310.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,20.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.6,7.6,0,0,0
199,432,26.0,5.0,0.32,0.05,0.089,0.2525,3.0,31.0,0.0,0.0,0.0,0.0,63.0,63.0,5.0,5.0,5.0,10.0,505.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.69,280.0,20.0,8.9,11.0,0.45,1.0,0.01,0.01,4.0,1.0,0.8,1.5,0.0,0.0,13.6,36.2,3.0,10.0,0.0,0.0,4.0,1.0,3.7,1.0,7.6,7.4,1,0,0
200,1349,5.0,5.0,0.09,0.08,0.285,0.1,54.0,71.0,0.0,0.0,0.0,0.0,83.0,3.0,5.0,5.0,4.0,14.0,675.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.37,780.0,151.0,7780.0,2.6,1.2,0.5,0.01,0.01,4.0,2.0,2.8,0.8,0.0,0.0,34.8,32.1,41.0,41.0,0.0,0.0,2.0,2.0,33.0,9.5,7.4,7.6,1,0,1
201,1418,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,17.0,49.0,5.0,5.0,3.0,2.0,386.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,27.0,55.0,21.0,49.0,1.0,1.0,0.004,0.01,2.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,2.0,1.0,1.0,7.8,8.1,0,0,0
202,781,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,33.0,0.0,4.0,0.0,0.0,0.0,300.0,5.0,5.0,4.0,8.0,379.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,30.0,136.0,5.0,8.0,1.0,4.2,0.004,0.01,1.0,2.0,3.5,3.6,0.0,0.0,6.7,7.5,30.0,20.0,0.0,0.0,1.0,1.0,1.0,1.4,7.0,8.24,0,1,1
203,1385,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,2.0,4.0,420.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,27.0,57.0,3.5,5.0,1.0,1.0,0.004,0.01,4.0,2.0,1.2,1.4,0.0,0.0,43.3,38.0,8.0,10.0,0.0,0.0,4.0,2.0,1.0,1.0,7.8,8.1,0,0,0
204,675,5.0,5.0,0.05,0.05,0.754,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.9,3.6,594.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,83.2,36.2,8.6,10.0,0.0,0.0,1.0,1.0,0.7,0.5,7.84,7.94,0,0,0
205,836,10.0,5.0,0.05,1.1,0.1785,0.2525,87.0,196.0,0.0,22.0,0.0,0.0,7.0,300.0,5.0,5.0,3.0,5.0,509.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,30.0,195.0,5.0,1041.0,1.0,1.0,0.004,0.01,1.0,8.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,8.0,1.0,1.9,7.7,8.1,0,1,1
206,882,5.0,5.0,0.81,0.05,0.057,0.2525,231.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,2.1,1045.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.69,33.0,35.0,13.0,5.0,0.45,1.0,0.01,0.01,4.0,1.0,1.4,1.5,0.0,0.0,186.4,36.2,3.0,10.0,0.0,0.0,4.0,1.0,3.4,1.0,7.9,7.6,1,0,0
207,243,50.0,5.0,0.027,0.02,0.19,0.2525,4.8,31.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,538.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.69,33.0,42.0,11.0,11.0,0.1,1.0,0.025,0.01,1.0,1.0,1.0,1.5,0.0,0.0,54.0,36.2,63.0,10.0,0.0,0.0,1.0,1.0,0.5,0.5,8.3,8.2,0,0,0
208,1083,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,5.0,3.0,4.0,534.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,70.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,2.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,2.0,1.0,1.0,1.0,7.8,7.7,0,0,0
209,927,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0,5.0,3.0,2.0,353.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.2,61.0,20.0,5.0,5.0,1.0,1.0,0.004,0.01,1.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,2.0,1.0,1.0,7.8,8.0,0,0,0
210,1155,10.0,5.0,0.05,0.05,0.917,1.0,21.5,31.0,0.0,0.0,0.0,0.0,10.0,12.0,5.0,5.0,3.0,3.0,432.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.05,20.0,23.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,1.0,1.0,31.7,36.2,9.4,10.0,1.0,2.0,1.0,1.0,0.5,0.5,7.36,8.04,0,0,0
211,508,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,427.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,25.0,20.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5,0,0,0
212,703,9.1,5.0,0.19,0.13,0.035,0.2525,12.0,31.0,0.0,0.0,0.0,0.0,279.0,26.0,5.0,5.0,7.0,6.0,622.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.69,80.0,120.0,33.8,29.0,0.45,1.0,0.01,0.01,4.0,2.0,1.7,4.0,0.0,1.0,9.0,36.2,23.0,10.0,0.0,1.0,4.0,2.0,1.1,1.0,7.4,7.3,0,0,0
213,1413,10.4,5.0,0.15,0.05,0.905,0.2525,20.0,31.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,5.0,2.0,3.0,534.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.69,20.0,130.0,153.0,37.0,0.45,1.0,0.01,0.01,1.0,1.0,0.8,1.5,0.0,1.0,49.0,36.2,32.0,10.0,0.0,1.0,1.0,1.0,1.0,0.5,7.4,7.51,1,0,0
214,1031,10.0,5.0,0.21,0.23,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,11.0,18.0,5.0,5.0,11.0,11.3,166.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,140.0,131.0,16.0,17.0,1.0,1.0,0.004,0.01,4.0,2.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,4.0,2.0,1.0,2.2,8.0,8.2,0,0,0
215,335,10.0,5.0,0.05,0.05,0.1,0.2525,2.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,551.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.69,29.0,64.0,11.0,10.0,1.3,1.0,0.002,0.01,1.0,1.0,2.7,1.5,0.0,0.0,154.0,36.2,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.2,0,0,0
216,384,10.0,10.0,0.05,0.05,0.2,0.2,74.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,0.0,0.0,800.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,35.0,52.0,10.0,10.0,2.2,1.0,0.002,0.002,1.0,1.0,1.0,1.2,0.0,0.0,44.0,29.0,167.0,105.0,0.0,0.0,1.0,1.0,1.0,1.0,7.8,7.8,0,0,0
217,326,10.0,5.0,0.09,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,475.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,35.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.2,7.3,0,0,0
218,342,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,462.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,20.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5,0,0,0
219,199,10.0,5.0,0.05,0.05,0.1,0.2525,1.8,31.0,0.0,0.0,0.0,0.0,96.0,0.0,5.0,5.0,0.0,0.0,420.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.69,80.0,34.0,20.0,32.0,2.7,1.0,0.002,0.01,1.0,1.0,2.6,2.6,0.0,0.0,5.6,5.7,1.3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.3,7.2,0,0,1
220,282,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,100.0,0.0,102.0,0.0,5.0,5.0,0.0,0.0,633.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,42.0,10.0,10.0,1.0,1.0,0.004,0.01,1.0,1.0,1.1,1.3,0.0,0.0,16.0,14.0,29.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.2,7.2,1,0,0
221,1135,5.0,5.0,0.05,0.08,0.034,0.031,21.5,10.5,0.0,0.0,0.0,0.0,5.0,67.0,5.0,5.0,2.5,15.0,525.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.63,41.0,477.0,10.0,30.0,1.0,1.0,0.004,0.008,1.0,1.0,1.2,2.18,0.0,0.0,6.4,7.7,9.4,14.3,0.0,0.0,1.0,1.0,1.0,2.65,7.6,7.41,0,1,1
222,1939,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,388.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,20.0,608.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.0,6.4,7.6,7.5,0,1,0
223,1322,10.0,5.0,0.05,0.05,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,43.0,5.0,5.0,3.0,3.0,919.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.3,20.0,21.0,10.0,11.0,1.0,1.0,0.004,0.01,1.0,1.0,1.2,1.5,1.0,1.0,31.7,36.2,9.4,10.0,1.0,1.0,1.0,1.0,0.5,0.5,7.62,7.49,0,0,0
224,1109,10.0,5.0,0.12,0.18,0.1785,0.2525,10.0,31.0,0.0,0.0,0.0,0.0,185.0,0.0,5.0,5.0,5.0,15.0,291.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.69,280.0,340.0,18.0,11.0,0.45,1.0,0.01,0.01,6.0,2.0,0.56,1.5,0.0,0.0,8.2,36.2,31.0,10.0,0.0,0.0,6.0,2.0,1.0,1.4,7.8,8.1,1,1,1
225,723,10.0,5.0,0.23,0.09,0.1785,0.026,21.5,23.0,0.0,0.0,0.0,0.0,52.0,300.0,5.0,5.0,3.0,3.0,739.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.43,130.0,80.0,29.0,29.0,1.0,0.22,0.004,0.035,1.0,1.0,1.2,1.04,1.0,1.0,31.7,25.0,9.4,47.0,1.0,1.0,1.0,1.0,0.6,0.5,7.73,7.66,0,0,0
226,940,10.0,5.0,0.05,0.21,0.1785,0.2,21.5,43.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,381.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.73,135.0,200.0,10.0,136.8,1.0,0.5,0.004,0.01,2.0,4.0,1.2,0.8,0.0,0.0,31.7,36.2,9.4,9.0,0.0,0.0,2.0,4.0,1.0,1.0,7.8,8.0,0,1,1
227,503,10.0,10.0,0.05,0.05,0.1785,0.1,21.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,402.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.3,20.0,20.0,10.0,10.0,1.0,1.0,0.004,0.002,1.0,1.0,1.2,0.9,0.0,0.0,31.7,108.0,9.4,3.1,0.0,0.0,1.0,1.0,1.0,1.1,7.5,7.5,0,0,0
228,1736,10.0,5.0,0.05,0.08,0.1785,0.2525,21.5,31.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,8.6,534.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.69,41.0,49.8,10.0,30.0,1.0,1.0,0.004,0.01,1.0,3.0,1.2,1.5,0.0,0.0,31.7,36.2,9.4,10.0,0.0,0.0,1.0,1.0,1.7,0.5,7.2,7.33,0,0,0
